Agent_Age,Agent_Rating,Weather,Traffic,Vehicle,Area,Delivery_Time,Category,Premium_Delivery,Distance
29,4.8,Fog,Low ,scooter ,Metropolitian ,125,Apparel,0,16.824549100074805
36,4.6,Windy,Low ,motorcycle ,Metropolitian ,145,Outdoors,0,4.560740459631507
25,4.6,Stormy,Low ,scooter ,Metropolitian ,12,Grocery,1,1.4652025747268527
35,4.4,Cloudy,Jam ,van,Metropolitian ,180,Home,0,11.90512635589474
26,4.8,Fog,Jam ,motorcycle ,Urban ,115,Home,1,7.449051156906713
22,4.5,Fog,High ,motorcycle ,Metropolitian ,125,Sports,0,1.536836906549953
32,4.0,Cloudy,Low ,motorcycle ,Metropolitian ,175,Jewelry,0,12.257021346006622
23,4.6,Fog,Low ,scooter ,Urban ,90,Apparel,1,4.657999585570663
38,4.7,Sandstorms,Low ,scooter ,Metropolitian ,120,Skincare,1,1.5322531674035038
26,4.9,Sunny,High ,motorcycle ,Urban ,50,Kitchen,1,3.0295383085102503
31,4.5,Cloudy,Low ,scooter ,Metropolitian ,180,Books,0,12.421407858787804
21,4.6,Sunny,Medium ,motorcycle ,Other,110,Jewelry,1,19.04234565793013
39,4.7,Windy,Jam ,scooter ,Metropolitian ,140,Outdoors,0,19.661098170299198
23,4.6,Cloudy,Low ,scooter ,Metropolitian ,145,Kitchen,0,17.29786575291325
21,4.9,Stormy,Low ,scooter ,Urban ,90,Pet Supplies,1,12.421407858787804
28,4.9,Sunny,Low ,scooter ,Metropolitian ,120,Kitchen,1,9.055981117924203
38,4.8,Windy,Medium ,motorcycle ,Semi-Urban ,245,Cosmetics,0,10.86869350467311
38,4.7,Sunny,Jam ,motorcycle ,Metropolitian ,110,Electronics,1,4.663432062512584
36,4.8,Fog,Low ,motorcycle ,Metropolitian ,125,Books,0,1.529751878579505
35,4.6,Sandstorms,Medium ,motorcycle ,Metropolitian ,150,Apparel,0,10.867138302160432
23,4.2,Cloudy,Jam ,motorcycle ,Metropolitian ,160,Snacks,0,19.659851482292062
26,4.8,Sunny,Low ,motorcycle ,Metropolitian ,145,Shoes,0,13.583267699065033
35,4.0,Cloudy,High ,motorcycle ,Metropolitian ,190,Shoes,0,6.232303380306801
25,4.6,Sandstorms,Medium ,scooter ,Metropolitian ,135,Home,0,13.972194586930332
39,4.7,Sunny,Jam ,motorcycle ,Urban ,105,Home,1,9.192333207689474
29,4.4,Stormy,Low ,motorcycle ,Urban ,100,Cosmetics,1,3.1162228846223834
34,5.0,Fog,Jam ,scooter ,Metropolitian ,225,Electronics,0,10.807410660610635
27,4.9,Cloudy,Low ,scooter ,Urban ,75,Books,1,8.937527873529229
31,4.9,Fog,Low ,motorcycle ,Metropolitian ,125,Toys,0,3.0250863295462396
22,4.5,Cloudy,Low ,motorcycle ,Metropolitian ,55,Clothing,1,1.5367312329664098
37,4.6,Stormy,Low ,motorcycle ,Metropolitian ,145,Kitchen,0,12.237791615217148
23,4.6,Cloudy,Low ,motorcycle ,Metropolitian ,110,Kitchen,1,1.572533729286321
39,4.8,Sunny,High ,motorcycle ,Metropolitian ,115,Books,1,6.116927321899057
30,4.7,Sunny,Low ,motorcycle ,Urban ,120,Clothing,1,16.85208641567295
27,4.5,Windy,Medium ,van,Metropolitian ,130,Toys,0,6.129149863507623
29,4.6,Stormy,Medium ,motorcycle ,Metropolitian ,145,Shoes,0,16.72059667667709
39,4.7,Cloudy,Medium ,motorcycle ,Other,130,Books,0,4.674174529063472
29,4.8,Stormy,Low ,scooter ,Urban ,85,Pet Supplies,1,13.184369264233698
35,4.3,Sandstorms,Medium ,motorcycle ,Metropolitian ,160,Books,0,7.448627554424398
37,4.9,Sunny,Jam ,motorcycle ,Metropolitian ,105,Toys,1,7.761780026108867
35,4.2,Sandstorms,Jam ,motorcycle ,Metropolitian ,155,Jewelry,0,20.96888932863528
23,4.6,Stormy,Low ,scooter ,Metropolitian ,75,Jewelry,1,19.66102221350665
22,4.7,Cloudy,Medium ,scooter ,Metropolitian ,60,Kitchen,1,4.674220356187267
21,4.4,Sandstorms,Low ,motorcycle ,Metropolitian ,135,Toys,0,4.5790141674924385
35,4.6,Fog,High ,motorcycle ,Metropolitian ,145,Snacks,0,1.5441370096832314
29,4.7,Stormy,High ,scooter ,Urban ,65,Sports,1,6.116927321899057
36,4.7,Sunny,Jam ,scooter ,Metropolitian ,140,Outdoors,0,12.101403911098705
34,3.6,Sandstorms,Medium ,van,Metropolitian ,185,Books,0,12.243495934752104
23,4.7,Sandstorms,Low ,motorcycle ,Metropolitian ,120,Books,1,20.85246594803466
26,4.4,Cloudy,Jam ,motorcycle ,Metropolitian ,180,Sports,0,17.13921974225849
23,4.7,Windy,Jam ,scooter ,Metropolitian ,140,Pet Supplies,0,9.314976789360623
31,4.6,Windy,Low ,scooter ,Urban ,85,Electronics,1,12.09937442336077
35,4.9,Fog,High ,motorcycle ,Metropolitian ,165,Sports,0,3.020331426457926
31,4.6,Sunny,Jam ,scooter ,Metropolitian ,90,Apparel,1,11.007734763744617
21,4.9,Sunny,Low ,motorcycle ,Metropolitian ,140,Apparel,0,10.568447337504713
22,4.8,Fog,High ,motorcycle ,Urban ,140,Skincare,0,6.29013467763468
27,4.9,Windy,Low ,scooter ,Metropolitian ,65,Books,1,10.255061029110642
26,4.2,Stormy,Low ,motorcycle ,Metropolitian ,145,Sports,0,3.1162385581768866
28,4.6,Windy,High ,van,Urban ,135,Books,0,3.1046320933512375
29,4.5,Cloudy,Low ,scooter ,Metropolitian ,17,Grocery,1,3.105268883133742
35,4.6,Cloudy,High ,motorcycle ,Metropolitian ,135,Pet Supplies,0,6.051108888205775
25,4.5,Windy,Medium ,motorcycle ,Metropolitian ,125,Clothing,0,20.178267239099554
20,5.0,Sunny,Low ,motorcycle ,Metropolitian ,80,Electronics,1,3.0188284633848217
37,4.9,Stormy,High ,motorcycle ,Metropolitian ,41,Grocery,1,3.1090734109469933
32,4.8,Cloudy,Low ,motorcycle ,Metropolitian ,85,Electronics,1,7.54626481457244
35,4.3,Fog,Jam ,motorcycle ,Metropolitian ,220,Outdoors,0,10.880951367269885
20,4.8,Fog,Jam ,scooter ,Metropolitian ,135,Shoes,0,9.179276688028636
37,4.7,Sandstorms,Jam ,scooter ,Metropolitian ,140,Shoes,0,13.988777563349286
20,4.4,Stormy,Low ,motorcycle ,Urban ,140,Home,0,2.9795000083819434
35,4.9,Sunny,Low ,scooter ,Metropolitian ,140,Pet Supplies,0,13.392708074822348
23,4.8,Fog,Jam ,motorcycle ,Metropolitian ,140,Clothing,0,4.540192983958517
27,4.8,Sunny,Low ,motorcycle ,Urban ,80,Home,1,1.5544658156545266
27,5.0,Stormy,Jam ,motorcycle ,Metropolitian ,105,Kitchen,1,11.007734763744617
35,4.9,Fog,Jam ,scooter ,Metropolitian ,215,Pet Supplies,0,13.405500819756533
38,4.9,Cloudy,Low ,motorcycle ,Metropolitian ,210,Toys,0,12.101403911098705
21,4.9,Cloudy,Jam ,motorcycle ,Urban ,215,Outdoors,0,10.724879289478304
26,4.9,Stormy,Medium ,motorcycle ,Metropolitian ,140,Clothing,0,13.583440059634135
22,5.0,Sunny,Medium ,motorcycle ,Urban ,11,Grocery,1,14.022295961633713
37,4.6,Fog,Medium ,motorcycle ,Metropolitian ,185,Home,0,16.824772113250834
31,4.9,Sunny,Jam ,motorcycle ,Metropolitian ,140,Shoes,0,14.15280068944862
33,4.3,Stormy,Jam ,scooter ,Urban ,215,Books,0,20.180911382710004
38,4.8,Fog,High ,van,Metropolitian ,145,Pet Supplies,0,3.0295222215900934
38,4.6,Fog,Low ,scooter ,Metropolitian ,90,Apparel,1,1.5606562752171242
28,4.9,Cloudy,Medium ,motorcycle ,Urban ,60,Kitchen,1,4.5607380187107855
31,4.7,Sandstorms,Low ,scooter ,Metropolitian ,125,Jewelry,0,1.572533729286321
39,4.6,Windy,Low ,scooter ,Metropolitian ,100,Toys,1,7.7191763867423395
20,4.7,Sandstorms,Jam ,motorcycle ,Metropolitian ,160,Toys,0,13.970632221184006
31,4.5,Sunny,Jam ,motorcycle ,Urban ,125,Outdoors,0,4.657671710224878
30,4.6,Fog,High ,motorcycle ,Metropolitian ,195,Skincare,0,5.992261339612392
20,4.2,Windy,Medium ,motorcycle ,Metropolitian ,195,Home,0,13.7888461168452
34,4.8,Stormy,Low ,motorcycle ,Urban ,100,Skincare,1,19.886444745109216
34,4.9,Sunny,High ,scooter ,Metropolitian ,75,Jewelry,1,6.217735074214348
36,4.7,Sunny,Low ,motorcycle ,Urban ,90,Books,1,13.89436656007663
32,4.8,Fog,Low ,motorcycle ,Metropolitian ,115,Clothing,1,1.5525629397903205
36,4.6,Sunny,Jam ,motorcycle ,Metropolitian ,90,Sports,1,7.5620699721624804
23,4.5,Sandstorms,High ,motorcycle ,Urban ,55,Skincare,1,6.210061176100266
24,4.9,Sunny,Medium ,motorcycle ,Metropolitian ,120,Sports,1,8.93786088183146
20,4.1,Cloudy,Jam ,motorcycle ,Metropolitian ,160,Shoes,0,16.151339134808936
21,4.6,Sunny,Medium ,motorcycle ,Metropolitian ,80,Shoes,1,19.658727827948923
29,4.9,Cloudy,Jam ,scooter ,Urban ,185,Jewelry,0,17.07353769061412
33,4.8,Sunny,High ,motorcycle ,Metropolitian ,135,Outdoors,0,6.128551257919138
28,4.7,Stormy,Jam ,motorcycle ,Metropolitian ,130,Home,0,12.41848049973811
35,4.9,Sunny,Jam ,motorcycle ,Urban ,75,Home,1,12.417550916012397
28,4.8,Sandstorms,Medium ,motorcycle ,Metropolitian ,80,Electronics,1,16.818368923732613
22,4.9,Cloudy,Jam ,motorcycle ,Metropolitian ,130,Electronics,0,9.314862687658115
36,4.9,Cloudy,Medium ,scooter ,Urban ,85,Skincare,1,9.056004306816446
30,4.9,Stormy,Jam ,scooter ,Urban ,160,Home,0,7.790401204068506
28,4.7,Stormy,Low ,van,Metropolitian ,12,Grocery,1,9.121874253616898
26,4.7,Fog,High ,scooter ,Metropolitian ,120,Sports,1,6.040512901945428
36,4.6,Stormy,High ,motorcycle ,Metropolitian ,140,Pet Supplies,0,1.5544658156545266
25,4.6,Fog,High ,motorcycle ,Urban ,130,Kitchen,0,6.128249797982013
21,4.7,Sunny,Medium ,motorcycle ,Metropolitian ,110,Books,1,10.42732189063304
20,4.8,Fog,Jam ,motorcycle ,Metropolitian ,200,Skincare,0,17.07302628964209
32,4.5,Stormy,Low ,motorcycle ,Metropolitian ,115,Home,1,10.906036622245484
24,4.6,Sandstorms,Low ,motorcycle ,Metropolitian ,80,Snacks,1,7.5620699721624804
32,4.7,Fog,Jam ,motorcycle ,Metropolitian ,235,Jewelry,0,14.15280068944862
37,3.7,Cloudy,Low ,scooter ,Metropolitian ,160,Cosmetics,0,12.464066309794568
36,4.7,Fog,Jam ,van,Urban ,150,Skincare,0,4.657195393807058
34,4.6,Stormy,Low ,van,Urban ,105,Books,1,17.29786575291325
25,4.8,Fog,Jam ,motorcycle ,Urban ,23,Grocery,1,8.937880155829204
37,4.5,Stormy,High ,scooter ,Metropolitian ,125,Clothing,0,6.146925931738805
25,4.8,Sandstorms,High ,motorcycle ,Metropolitian ,110,Apparel,1,6.105321332080147
35,4.7,Sunny,Medium ,van,Other,75,Kitchen,1,11.007734763744617
21,4.8,Cloudy,Low ,motorcycle ,Metropolitian ,18,Grocery,1,1.5526813140972442
30,4.9,Fog,Medium ,motorcycle ,Semi-Urban ,240,Skincare,0,10.86728673513013
36,4.5,Cloudy,Low ,scooter ,Metropolitian ,90,Apparel,1,9.076358225887674
30,4.5,Stormy,Low ,motorcycle ,Metropolitian ,130,Cosmetics,0,1.572533729286321
20,4.7,Cloudy,Jam ,motorcycle ,Metropolitian ,100,Clothing,1,7.325358653271534
22,5.0,Sunny,Medium ,van,Metropolitian ,90,Jewelry,1,19.395547662925235
21,4.9,Sandstorms,Low ,motorcycle ,Metropolitian ,90,Pet Supplies,1,10.59307487116998
36,4.9,Sandstorms,Low ,scooter ,Urban ,130,Apparel,0,7.6481792534738355
28,4.7,Stormy,Medium ,scooter ,Metropolitian ,105,Clothing,1,10.865776701899678
36,4.6,Windy,Low ,motorcycle ,Metropolitian ,145,Shoes,0,3.0644638558352577
38,4.0,Stormy,Medium ,scooter ,Metropolitian ,170,Apparel,0,5.874880844729763
33,4.9,Sunny,Low ,motorcycle ,Metropolitian ,60,Apparel,1,4.663658229921789
29,5.0,Cloudy,Low ,motorcycle ,Urban ,70,Home,1,2.9795405223586338
21,5.0,Sandstorms,Jam ,motorcycle ,Metropolitian ,80,Sports,1,10.881731319465793
31,3.5,Windy,Jam ,van,Metropolitian ,160,Shoes,0,10.88095073745098
25,4.9,Stormy,Jam ,motorcycle ,Metropolitian ,75,Shoes,1,4.469620875558295
20,4.7,Sunny,High ,scooter ,Metropolitian ,85,Home,1,6.217824017922212
23,4.4,Windy,Jam ,motorcycle ,Urban ,180,Apparel,0,12.485057737517899
38,4.8,Sandstorms,Medium ,motorcycle ,Metropolitian ,145,Sports,0,12.580267822400963
31,5.0,Sunny,Low ,motorcycle ,Metropolitian ,125,Home,0,13.972191759503005
32,5.0,Sandstorms,Medium ,scooter ,Metropolitian ,165,Sports,0,6.049788909378549
37,4.7,Stormy,Low ,scooter ,Urban ,105,Cosmetics,1,19.76027880154466
28,4.7,Fog,Low ,motorcycle ,Other,95,Sports,1,7.6508628104371885
23,5.0,Stormy,Jam ,motorcycle ,Metropolitian ,185,Jewelry,0,9.07462863182012
36,4.6,Sunny,Low ,motorcycle ,Metropolitian ,140,Clothing,0,3.1053699758611546
21,5.0,Fog,Medium ,motorcycle ,Metropolitian ,100,Skincare,1,4.717601092054723
25,4.5,Stormy,Jam ,scooter ,Metropolitian ,95,Cosmetics,1,19.042397449611613
23,4.9,Fog,Low ,motorcycle ,Urban ,110,Shoes,1,20.9689888507192
31,4.7,Cloudy,Jam ,motorcycle ,Metropolitian ,30,Grocery,1,4.469362226704516
35,4.6,Sunny,Jam ,motorcycle ,Urban ,90,Pet Supplies,1,4.657952854119435
39,4.7,Sandstorms,Low ,scooter ,Metropolitian ,130,Pet Supplies,0,12.10716421471157
20,4.6,Sandstorms,Low ,scooter ,Metropolitian ,95,Snacks,1,9.348493190107364
35,4.9,Cloudy,High ,motorcycle ,Urban ,185,Skincare,0,6.050094908857936
21,4.6,Stormy,Jam ,motorcycle ,Metropolitian ,125,Apparel,0,7.8626681674103684
31,4.7,Fog,Low ,motorcycle ,Metropolitian ,145,Books,0,3.104402431477901
32,4.8,Sunny,Jam ,scooter ,Urban ,100,Pet Supplies,1,20.44292976252901
22,4.8,Windy,High ,scooter ,Metropolitian ,18,Grocery,1,3.040688634015558
30,4.6,Cloudy,Jam ,motorcycle ,Urban ,125,Outdoors,0,4.596336792438924
22,4.7,Sandstorms,Medium ,scooter ,Metropolitian ,110,Electronics,1,7.325299567377126
30,4.8,Sunny,Jam ,motorcycle ,Metropolitian ,110,Kitchen,1,4.681774575928655
34,4.9,Sunny,Jam ,motorcycle ,Metropolitian ,115,Shoes,1,4.681649260143025
34,4.8,Cloudy,Medium ,motorcycle ,Metropolitian ,85,Electronics,1,9.121796528794311
37,4.8,Sandstorms,Low ,van,Urban ,130,Electronics,0,12.081296070553403
34,4.6,Sunny,Jam ,motorcycle ,Urban ,110,Cosmetics,1,13.611566722125085
33,4.4,Sandstorms,Jam ,motorcycle ,Metropolitian ,165,Snacks,0,8.953309267799316
39,4.6,Sandstorms,Medium ,motorcycle ,Other,140,Outdoors,0,7.720449641812306
32,4.7,Sunny,Low ,motorcycle ,Metropolitian ,125,Electronics,0,3.1162880555409944
32,4.9,Windy,Medium ,motorcycle ,Metropolitian ,135,Sports,0,7.549967178616325
34,4.6,Windy,Jam ,motorcycle ,Metropolitian ,230,Kitchen,0,9.193520993944182
24,4.6,Stormy,Jam ,scooter ,Metropolitian ,100,Clothing,1,20.85172635753384
33,5.0,Sunny,Medium ,motorcycle ,Metropolitian ,180,Clothing,0,12.29361121840287
24,5.0,Cloudy,Low ,motorcycle ,Metropolitian ,105,Kitchen,1,13.62208991704973
39,4.1,Windy,Low ,motorcycle ,Urban ,135,Apparel,0,7.646414103068861
36,4.7,Fog,Low ,motorcycle ,Urban ,105,Skincare,1,1.5093577696337532
33,4.6,Sandstorms,Jam ,motorcycle ,Metropolitian ,130,Outdoors,0,19.76079800702991
21,4.6,Windy,Low ,van,Urban ,75,Home,1,1.560558466678474
26,4.1,Windy,Low ,motorcycle ,Urban ,85,Clothing,1,7.562501497648588
21,5.0,Windy,Low ,scooter ,Urban ,11,Grocery,1,3.1050761845074675
34,4.4,Cloudy,Medium ,motorcycle ,Metropolitian ,170,Electronics,0,4.657987774595949
25,4.9,Sunny,Medium ,motorcycle ,Metropolitian ,95,Clothing,1,9.181151801248024
37,4.8,Sandstorms,Jam ,motorcycle ,Metropolitian ,28,Grocery,1,4.46479590112666
29,4.5,Stormy,High ,scooter ,Metropolitian ,100,Shoes,1,1.520455689583788
33,4.6,Sunny,Medium ,scooter ,Urban ,125,Snacks,0,11.904977225765217
22,4.6,Cloudy,Jam ,motorcycle ,Metropolitian ,195,Sports,0,10.587819003215479
36,4.9,Fog,Low ,motorcycle ,Metropolitian ,43,Grocery,1,19.914686965545187
25,4.6,Fog,Low ,motorcycle ,Urban ,95,Clothing,1,3.0251533668867396
21,4.9,Windy,Jam ,motorcycle ,Metropolitian ,150,Jewelry,0,12.418462399627495
33,4.8,Stormy,Low ,motorcycle ,Metropolitian ,90,Shoes,1,16.659974055073302
32,4.6,Cloudy,High ,scooter ,Metropolitian ,160,Apparel,0,3.109059104393369
36,4.9,Sunny,Low ,van,Metropolitian ,90,Home,1,9.075521306663484
27,5.0,Stormy,Medium ,motorcycle ,Metropolitian ,55,Clothing,1,6.128551257919138
36,4.8,Cloudy,Jam ,scooter ,Metropolitian ,150,Clothing,0,8.938177476637756
22,4.9,Windy,Jam ,motorcycle ,Metropolitian ,110,Shoes,1,7.720586657032256
36,4.9,Cloudy,Medium ,scooter ,Metropolitian ,170,Skincare,0,17.077949437324616
21,4.6,Windy,High ,scooter ,Urban ,65,Outdoors,1,6.080882967594328
32,4.8,Windy,Jam ,motorcycle ,Metropolitian ,205,Kitchen,0,10.564596934158217
21,4.6,Sandstorms,Jam ,motorcycle ,Metropolitian ,140,Electronics,0,17.13921974225849
37,4.6,Fog,Low ,scooter ,Urban ,75,Clothing,1,8.988071540167201
36,4.9,Windy,Low ,scooter ,Metropolitian ,120,Skincare,1,16.72129600980331
21,4.8,Windy,Low ,motorcycle ,Urban ,80,Sports,1,11.917101549462794
28,4.6,Cloudy,Jam ,scooter ,Metropolitian ,105,Pet Supplies,1,7.79036212453358
22,4.3,Fog,Medium ,motorcycle ,Metropolitian ,175,Apparel,0,13.968990746015168
25,4.7,Sandstorms,High ,motorcycle ,Urban ,145,Snacks,0,6.210069011405746
24,4.3,Stormy,High ,motorcycle ,Metropolitian ,185,Pet Supplies,0,6.037529176542177
38,4.7,Sunny,Jam ,scooter ,Urban ,80,Books,1,4.674295333360666
33,4.5,Sunny,Jam ,scooter ,Metropolitian ,90,Cosmetics,1,13.407238587856966
30,4.6,Cloudy,Medium ,motorcycle ,Metropolitian ,210,Home,0,19.917359352866203
38,4.9,Sandstorms,Jam ,motorcycle ,Metropolitian ,130,Clothing,0,9.192881349038213
20,5.0,Windy,Jam ,scooter ,Metropolitian ,120,Jewelry,1,10.867285240714487
34,4.4,Stormy,Medium ,motorcycle ,Metropolitian ,42,Grocery,1,13.830756172608513
21,4.9,Stormy,Jam ,scooter ,Metropolitian ,105,Snacks,1,17.09838855662463
26,4.6,Stormy,Jam ,motorcycle ,Metropolitian ,75,Books,1,17.29786575291325
31,4.7,Sunny,Jam ,van,Urban ,100,Skincare,1,13.392894243305735
31,4.7,Cloudy,Medium ,motorcycle ,Metropolitian ,150,Clothing,0,11.917680464391145
21,4.5,Sandstorms,Jam ,scooter ,Metropolitian ,125,Clothing,0,19.883251553020397
22,4.9,Sandstorms,Medium ,scooter ,Urban ,115,Home,1,4.717601092054723
22,4.8,Sunny,Medium ,motorcycle ,Urban ,50,Outdoors,1,14.021812013196106
37,4.4,Stormy,Medium ,motorcycle ,Metropolitian ,165,Kitchen,0,6.122094799492641
25,4.9,Windy,Medium ,motorcycle ,Metropolitian ,110,Clothing,1,16.824864367093813
36,4.8,Sandstorms,Low ,scooter ,Metropolitian ,95,Cosmetics,1,10.867285240714487
30,4.6,Windy,Jam ,scooter ,Metropolitian ,130,Apparel,0,7.448086298120235
27,4.8,Stormy,Low ,motorcycle ,Urban ,15,Grocery,1,16.9032932130662
34,4.6,Cloudy,Low ,motorcycle ,Metropolitian ,95,Skincare,1,3.1051449132268645
30,4.6,Stormy,Jam ,scooter ,Urban ,140,Electronics,0,10.602467987619507
28,5.0,Stormy,Jam ,scooter ,Metropolitian ,125,Books,0,13.405971717381743
24,4.7,Windy,Medium ,motorcycle ,Metropolitian ,130,Apparel,0,4.3955554809074355
23,4.9,Cloudy,Medium ,motorcycle ,Metropolitian ,140,Outdoors,0,4.657857733630665
35,4.0,Fog,Low ,motorcycle ,Metropolitian ,185,Cosmetics,0,10.906042243292653
26,4.8,Sunny,Jam ,motorcycle ,Urban ,16,Grocery,1,16.72146713385881
20,4.6,Windy,High ,van,Urban ,50,Skincare,1,1.572533729286321
24,4.8,Cloudy,Low ,scooter ,Metropolitian ,29,Grocery,1,11.007734763744617
30,4.8,Windy,Jam ,motorcycle ,Urban ,130,Kitchen,0,9.087937068015972
29,4.9,Windy,Medium ,motorcycle ,Metropolitian ,90,Pet Supplies,1,4.406510550372121
34,4.7,Sunny,Low ,motorcycle ,Metropolitian ,125,Outdoors,0,7.64537402705469
22,4.8,Windy,Medium ,motorcycle ,Metropolitian ,100,Snacks,1,9.348206267361391
38,4.6,Cloudy,Low ,scooter ,Metropolitian ,90,Outdoors,1,3.105095437473336
34,5.0,Sandstorms,Jam ,van,Urban ,150,Kitchen,0,4.658009301231346
24,4.9,Windy,Low ,motorcycle ,Metropolitian ,65,Kitchen,1,3.116253656338934
24,4.6,Cloudy,Medium ,scooter ,Urban ,65,Pet Supplies,1,6.2323920207909005
37,4.8,Fog,Jam ,motorcycle ,Metropolitian ,250,Kitchen,0,10.880935113345313
29,4.8,Cloudy,High ,scooter ,Metropolitian ,145,Kitchen,0,6.217851597564986
37,4.3,Cloudy,High ,motorcycle ,Metropolitian ,180,Pet Supplies,0,3.1047859175295125
37,4.6,Windy,Low ,van,Metropolitian ,110,Clothing,1,3.0733972976360437
33,4.8,Windy,Low ,scooter ,Urban ,115,Snacks,1,1.4898452333109367
33,4.7,Fog,High ,motorcycle ,Metropolitian ,165,Cosmetics,0,6.147073151032162
30,4.7,Cloudy,Low ,motorcycle ,Metropolitian ,130,Apparel,0,4.610613705052655
20,4.9,Stormy,Jam ,motorcycle ,Metropolitian ,135,Jewelry,0,19.975632175541914
27,4.9,Fog,Jam ,motorcycle ,Urban ,235,Sports,0,20.253459166411545
37,4.9,Stormy,Medium ,scooter ,Other,145,Shoes,0,8.938093974530164
27,4.5,Sunny,Low ,scooter ,Metropolitian ,130,Pet Supplies,0,19.762388480864143
31,4.7,Sandstorms,Jam ,motorcycle ,Metropolitian ,125,Snacks,0,4.657127681974745
21,5.0,Cloudy,Low ,scooter ,Urban ,85,Cosmetics,1,1.5147453171152914
38,4.7,Windy,Low ,motorcycle ,Urban ,140,Sports,0,10.416963824321584
39,4.3,Stormy,Jam ,van,Urban ,210,Jewelry,0,16.601408334261674
34,5.0,Sunny,Medium ,scooter ,Metropolitian ,125,Toys,0,12.483782213901394
26,4.7,Fog,Jam ,motorcycle ,Metropolitian ,210,Clothing,0,20.180911382710004
27,4.4,Sandstorms,Low ,motorcycle ,Urban ,90,Shoes,1,1.4897768153112216
36,4.1,Cloudy,High ,motorcycle ,Other,165,Cosmetics,0,5.85987986752675
27,4.7,Sandstorms,Medium ,scooter ,Urban ,80,Home,1,19.042576813838778
22,4.6,Stormy,Jam ,motorcycle ,Urban ,85,Electronics,1,11.007734763744617
25,4.9,Sunny,Jam ,van,Metropolitian ,70,Books,1,16.648664613481703
25,4.6,Windy,Low ,scooter ,Metropolitian ,50,Snacks,1,1.5147941817694572
20,4.6,Stormy,Jam ,scooter ,Urban ,80,Skincare,1,12.162115936702182
28,4.5,Sunny,Medium ,van,Metropolitian ,75,Pet Supplies,1,14.15280068944862
23,4.5,Stormy,Medium ,van,Metropolitian ,125,Shoes,0,16.60096646627219
38,4.9,Sandstorms,Medium ,van,Metropolitian ,115,Home,1,13.785027203355993
36,4.6,Sunny,High ,scooter ,Metropolitian ,16,Grocery,1,5.958808071070684
33,4.2,Sandstorms,Low ,motorcycle ,Metropolitian ,23,Grocery,1,3.0644871057616707
38,4.6,Stormy,Low ,van,Metropolitian ,140,Sports,0,12.580267822400963
20,4.9,Fog,Low ,scooter ,Metropolitian ,70,Clothing,1,3.0593634547239317
33,5.0,Sunny,High ,scooter ,Metropolitian ,90,Snacks,1,6.210589610314177
23,4.6,Cloudy,Low ,motorcycle ,Metropolitian ,130,Home,0,16.852118690780628
28,4.1,Sunny,High ,motorcycle ,Semi-Urban ,265,Skincare,0,6.29013467763468
30,4.8,Stormy,Low ,scooter ,Metropolitian ,125,Outdoors,0,10.565155904264532
37,4.8,Windy,Jam ,motorcycle ,Metropolitian ,48,Grocery,1,12.073551890748645
21,4.8,Sunny,Medium ,scooter ,Metropolitian ,85,Shoes,1,16.720605641529577
39,4.0,Windy,Jam ,motorcycle ,Metropolitian ,270,Cosmetics,0,13.58258356489648
39,4.7,Windy,Low ,motorcycle ,Urban ,105,Cosmetics,1,13.989249784535353
35,4.5,Sunny,Medium ,motorcycle ,Metropolitian ,95,Skincare,1,12.580267822400963
31,4.5,Sunny,Medium ,motorcycle ,Metropolitian ,130,Apparel,0,10.880905305082543
34,5.0,Sunny,Low ,scooter ,Metropolitian ,110,Books,1,19.915547551520536
31,4.7,Stormy,Low ,scooter ,Metropolitian ,130,Jewelry,0,7.772430463816821
26,5.0,Sunny,Jam ,motorcycle ,Urban ,70,Kitchen,1,9.055855161965923
36,5.0,Sandstorms,Jam ,motorcycle ,Metropolitian ,135,Electronics,0,13.612393202818852
24,4.9,Stormy,Medium ,motorcycle ,Metropolitian ,95,Electronics,1,4.66331041671685
30,4.6,Cloudy,Medium ,motorcycle ,Metropolitian ,200,Kitchen,0,20.968415504249993
39,4.2,Sandstorms,Jam ,scooter ,Metropolitian ,38,Grocery,1,14.022321513257348
20,4.8,Sunny,Medium ,scooter ,Metropolitian ,55,Home,1,13.830084721845328
30,4.8,Windy,Low ,motorcycle ,Metropolitian ,120,Shoes,1,7.448379823536196
36,4.6,Fog,Medium ,motorcycle ,Metropolitian ,245,Jewelry,0,10.564409665969961
37,4.8,Cloudy,Jam ,motorcycle ,Metropolitian ,145,Cosmetics,0,7.760937776419092
38,5.0,Stormy,Low ,scooter ,Metropolitian ,130,Skincare,0,1.5525629397903205
39,4.4,Windy,Low ,motorcycle ,Urban ,26,Grocery,1,1.4895293820617894
29,4.5,Windy,Low ,van,Urban ,65,Snacks,1,1.5581369822072066
36,4.9,Cloudy,Jam ,motorcycle ,Metropolitian ,220,Sports,0,10.602589325657691
